"CODE","ACCPDX","STRAGE","ENDAGE","SEX","PDX_LEVEL","BK1","BK2"
"B559","True",0,200,"12",0,"",""
"B56","True",0,200,"12",0,"",""
"B560","True",0,200,"12",0,"",""
"B561","True",0,200,"12",0,"",""
"B569","True",0,200,"12",0,"",""
"B57","True",0,200,"12",0,"",""
"B570","True",0,200,"12",0,"",""
"B571","True",0,200,"12",0,"",""
"B572","True",0,200,"12",0,"",""
"B573","True",0,200,"12",0,"",""
"B574","True",0,200,"12",0,"",""
"B575","True",0,200,"12",0,"",""
"B58","True",0,200,"12",0,"",""
"B580","True",0,200,"12",0,"",""
"B581","True",0,200,"12",0,"",""
"B582","True",0,200,"12",0,"",""
"B583","True",0,200,"12",0,"",""
"B588","True",0,200,"12",0,"",""
"B589","True",0,200,"12",0,"",""
"B59","True",0,200,"12",0,"",""
"B60","True",0,200,"12",0,"",""
"B600","True",0,200,"12",0,"",""
"B601","True",0,200,"12",0,"",""
"B602","True",0,200,"12",0,"",""
"B608","True",0,200,"12",0,"",""
"B64","True",0,200,"12",0,"",""
"B65","True",0,200,"12",0,"",""
"B650","True",0,200,"12",0,"",""
"B651","True",0,200,"12",0,"",""
"B652","True",0,200,"12",0,"",""
"B653","True",0,200,"12",0,"",""
"B658","True",0,200,"12",0,"",""
"B659","True",0,200,"12",0,"",""
"B66","True",0,200,"12",0,"",""
"B660","True",0,200,"12",0,"",""
"B661","True",0,200,"12",0,"",""
"B662","True",0,200,"12",0,"",""
"B663","True",0,200,"12",0,"",""
"B664","True",0,200,"12",0,"",""
"B665","True",0,200,"12",0,"",""
"B668","True",0,200,"12",0,"",""
"B669","True",0,200,"12",0,"",""
"B67","True",0,200,"12",0,"",""
"B670","True",0,200,"12",0,"",""
"B671","True",0,200,"12",0,"",""
"B672","True",0,200,"12",0,"",""
"B673","True",0,200,"12",0,"",""
"B674","True",0,200,"12",0,"",""
"B675","True",0,200,"12",0,"",""
"B676","True",0,200,"12",0,"",""
"B677","True",0,200,"12",0,"",""
"B678","True",0,200,"12",0,"",""
"B679","True",0,200,"12",0,"",""
"B68","True",0,200,"12",0,"",""
"B680","True",0,200,"12",0,"",""
"B681","True",0,200,"12",0,"",""
"B689","True",0,200,"12",0,"",""
"B69","True",0,200,"12",0,"",""
"B690","True",0,200,"12",0,"",""
"B691","True",0,200,"12",0,"",""
"B698","True",0,200,"12",0,"",""
"B699","True",0,200,"12",0,"",""
"B70","True",0,200,"12",0,"",""
"B700","True",0,200,"12",0,"",""
"B701","True",0,200,"12",0,"",""
"B71","True",0,200,"12",0,"",""
"B710","True",0,200,"12",0,"",""
"B711","True",0,200,"12",0,"",""
"B718","True",0,200,"12",0,"",""
"B719","True",0,200,"12",0,"",""
"B72","True",0,200,"12",0,"",""
"B73","True",0,200,"12",0,"",""
"B74","True",0,200,"12",0,"",""
"B740","True",0,200,"12",0,"",""
"B741","True",0,200,"12",0,"",""
"B742","True",0,200,"12",0,"",""
"B743","True",0,200,"12",0,"",""
"B744","True",0,200,"12",0,"",""
"B748","True",0,200,"12",0,"",""
"B749","True",0,200,"12",0,"",""
"B75","True",0,200,"12",0,"",""
"B76","True",0,200,"12",0,"",""
"B760","True",0,200,"12",0,"",""
"B761","True",0,200,"12",0,"",""
"B768","True",0,200,"12",0,"",""
"B769","True",0,200,"12",0,"",""
"B77","True",0,200,"12",0,"",""
"B770","True",0,200,"12",0,"",""
"B778","True",0,200,"12",0,"",""
"B779","True",0,200,"12",0,"",""
"B78","True",0,200,"12",0,"",""
"B780","True",0,200,"12",0,"",""
"B781","True",0,200,"12",0,"",""
"B787","True",0,200,"12",0,"",""
"B789","True",0,200,"12",0,"",""
"B79","True",0,200,"12",0,"",""
"B80","True",0,200,"12",0,"",""
"B81","True",0,200,"12",0,"",""
"B810","True",0,200,"12",0,"",""
"B811","True",0,200,"12",0,"",""
"B812","True",0,200,"12",0,"",""
"B813","True",0,200,"12",0,"",""
"B814","True",0,200,"12",0,"",""
"B818","True",0,200,"12",0,"",""
"B82","True",0,200,"12",0,"",""
"B820","True",0,200,"12",0,"",""
"B829","True",0,200,"12",0,"",""
"B83","True",0,200,"12",0,"",""
"B830","True",0,200,"12",0,"",""
"B831","True",0,200,"12",0,"",""
"B832","True",0,200,"12",0,"",""
"B833","True",0,200,"12",0,"",""
"B834","True",0,200,"12",0,"",""
"B838","True",0,200,"12",0,"",""
"B839","True",0,200,"12",0,"",""
"B85","True",0,200,"12",0,"",""
"B850","True",0,200,"12",0,"",""
"B851","True",0,200,"12",0,"",""
"B852","True",0,200,"12",0,"",""
"B853","True",0,200,"12",0,"",""
"B854","True",0,200,"12",0,"",""
"B86","True",0,200,"12",0,"",""
"B87","True",0,200,"12",0,"",""
"B870","True",0,200,"12",0,"",""
"B871","True",0,200,"12",0,"",""
"B872","True",0,200,"12",0,"",""
"B873","True",0,200,"12",0,"",""
"B874","True",0,200,"12",0,"",""
"B878","True",0,200,"12",0,"",""
"B879","True",0,200,"12",0,"",""
"B88","True",0,200,"12",0,"",""
"B880","True",0,200,"12",0,"",""
"B881","True",0,200,"12",0,"",""
"B882","True",0,200,"12",0,"",""
"B883","True",0,200,"12",0,"",""
"B888","True",0,200,"12",0,"",""
"B889","True",0,200,"12",0,"",""
"B89","True",0,200,"12",0,"",""
"B90","True",1,200,"12",2,"",""
"B900","True",1,200,"12",2,"",""
"B901","True",1,200,"12",2,"",""
"B902","True",1,200,"12",2,"",""
"B908","True",1,200,"12",2,"",""
"B909","True",1,200,"12",2,"",""
"B91","True",1,200,"12",2,"",""
"B92","True",1,200,"12",2,"",""
"B94","True",0,200,"12",2,"",""
"B940","True",0,200,"12",2,"",""
"B941","True",0,200,"12",2,"",""
"B942","True",0,200,"12",2,"",""
"B948","True",0,200,"12",2,"",""
"B949","True",0,200,"12",2,"",""
"B95","False",0,200,"12",0,"",""
"B950","False",0,200,"12",0,"",""
"B951","False",0,200,"12",0,"",""
"B952","False",0,200,"12",0,"",""
"B953","False",0,200,"12",0,"",""
"B954","False",0,200,"12",0,"",""
"B955","False",0,200,"12",0,"",""
"B956","False",0,200,"12",0,"",""
"B957","False",0,200,"12",0,"",""
"B958","False",0,200,"12",0,"",""
"B96","False",0,200,"12",0,"",""
"B960","False",0,200,"12",0,"",""
"B961","False",0,200,"12",0,"",""
"B962","False",0,200,"12",0,"",""
"B963","False",0,200,"12",0,"",""
"B964","False",0,200,"12",0,"",""
"B965","False",0,200,"12",0,"",""
"B966","False",0,200,"12",0,"",""
"B967","False",0,200,"12",0,"",""
"B968","False",0,200,"12",0,"",""
"B97","False",0,200,"12",0,"",""
"B970","False",0,200,"12",0,"",""
"B971","False",0,200,"12",0,"",""
"B972","False",0,200,"12",0,"",""
"B973","False",0,200,"12",0,"",""
"B974","False",0,200,"12",0,"",""
"B975","False",0,200,"12",0,"",""
"B976","False",0,200,"12",0,"",""
"B977","False",0,200,"12",0,"",""
"B978","False",0,200,"12",0,"",""
"B99","True",0,200,"12",0,"",""
"C00","True",0,200,"12",0,"",""
"C000","True",0,200,"12",0,"",""
"C001","True",0,200,"12",0,"",""
"C002","True",0,200,"12",0,"",""
"C003","True",0,200,"12",0,"",""
"C004","True",0,200,"12",0,"",""
"C005","True",0,200,"12",0,"",""
"C006","True",0,200,"12",0,"",""
"C008","True",0,200,"12",0,"",""
"C009","True",0,200,"12",0,"",""
"C01","True",0,200,"12",0,"",""
"C02","True",0,200,"12",0,"",""
"C020","True",0,200,"12",0,"",""
"C021","True",0,200,"12",0,"",""
"C022","True",0,200,"12",0,"",""
"C023","True",0,200,"12",0,"",""
"C024","True",0,200,"12",0,"",""
"C028","True",0,200,"12",0,"",""
"C029","True",0,200,"12",0,"",""
"C03","True",0,200,"12",0,"",""
"C030","True",0,200,"12",0,"",""
"C031","True",0,200,"12",0,"",""
"C039","True",0,200,"12",0,"",""
"C04","True",0,200,"12",0,"",""
"C040","True",0,200,"12",0,"",""
"C041","True",0,200,"12",0,"",""
"C048","True",0,200,"12",0,"",""
"C049","True",0,200,"12",0,"",""
"C05","True",0,200,"12",0,"",""
"C050","True",0,200,"12",0,"",""
"C051","True",0,200,"12",0,"",""
"C052","True",0,200,"12",0,"",""
"C058","True",0,200,"12",0,"",""
"C059","True",0,200,"12",0,"",""
"C06","True",0,200,"12",0,"",""
"C060","True",0,200,"12",0,"",""
"C061","True",0,200,"12",0,"",""
"C062","True",0,200,"12",0,"",""
"C068","True",0,200,"12",0,"",""
"C069","True",0,200,"12",0,"",""
"C07","True",0,200,"12",0,"",""
"C08","True",0,200,"12",0,"",""
"C080","True",0,200,"12",0,"",""
"C081","True",0,200,"12",0,"",""
"C088","True",0,200,"12",0,"",""
"C089","True",0,200,"12",0,"",""
"C09","True",0,200,"12",0,"",""
"C090","True",0,200,"12",0,"",""
"C091","True",0,200,"12",0,"",""
"C098","True",0,200,"12",0,"",""
"C099","True",0,200,"12",0,"",""
"C10","True",0,200,"12",0,"",""
"C100","True",0,200,"12",0,"",""
"C101","True",0,200,"12",0,"",""
"C102","True",0,200,"12",0,"",""
"C103","True",0,200,"12",0,"",""
"C104","True",0,200,"12",0,"",""
"C108","True",0,200,"12",0,"",""
"C109","True",0,200,"12",0,"",""
"C11","True",0,200,"12",0,"",""
"C110","True",0,200,"12",0,"",""
"C111","True",0,200,"12",0,"",""
"C112","True",0,200,"12",0,"",""
"C113","True",0,200,"12",0,"",""
"C118","True",0,200,"12",0,"",""
"C119","True",0,200,"12",0,"",""
"C12","True",0,200,"12",0,"",""
"C13","True",0,200,"12",0,"",""
"C130","True",0,200,"12",0,"",""
"C131","True",0,200,"12",0,"",""
"C132","True",0,200,"12",0,"",""
"C138","True",0,200,"12",0,"",""
"C139","True",0,200,"12",0,"",""
"C14","True",0,200,"12",0,"",""
"C140","True",0,200,"12",0,"",""
"C141","True",0,200,"12",0,"",""
"C142","True",0,200,"12",0,"",""
"C148","True",0,200,"12",0,"",""
"C15","True",0,200,"12",0,"",""
"C150","True",0,200,"12",0,"",""
"C151","True",0,200,"12",0,"",""
"C152","True",0,200,"12",0,"",""
"C153","True",0,200,"12",0,"",""
"C154","True",0,200,"12",0,"",""
"C155","True",0,200,"12",0,"",""
"C158","True",0,200,"12",0,"",""
"C159","True",0,200,"12",0,"",""
"C16","True",0,200,"12",0,"",""
"C160","True",0,200,"12",0,"",""
"C161","True",0,200,"12",0,"",""
"C162","True",0,200,"12",0,"",""
"C163","True",0,200,"12",0,"",""
"C164","True",0,200,"12",0,"",""
"C165","True",0,200,"12",0,"",""
"C166","True",0,200,"12",0,"",""
"C168","True",0,200,"12",0,"",""
"C169","True",0,200,"12",0,"",""
"C17","True",0,200,"12",0,"",""
"C170","True",0,200,"12",0,"",""
"C171","True",0,200,"12",0,"",""
"C172","True",0,200,"12",0,"",""
"C173","True",0,200,"12",0,"",""
"C178","True",0,200,"12",0,"",""
"C179","True",0,200,"12",0,"",""
"C18","True",0,200,"12",0,"",""
"C180","True",0,200,"12",0,"",""
"C181","True",0,200,"12",0,"",""
"C182","True",0,200,"12",0,"",""
"C183","True",0,200,"12",0,"",""
"C184","True",0,200,"12",0,"",""
"C185","True",0,200,"12",0,"",""
"C186","True",0,200,"12",0,"",""
"C187","True",0,200,"12",0,"",""
"C188","True",0,200,"12",0,"",""
"C189","True",0,200,"12",0,"",""
"C19","True",0,200,"12",0,"",""
"C20","True",0,200,"12",0,"",""
"C21","True",0,200,"12",0,"",""
"C210","True",0,200,"12",0,"",""
"C211","True",0,200,"12",0,"",""
"C212","True",0,200,"12",0,"",""
"C218","True",0,200,"12",0,"",""
"C22","True",0,200,"12",0,"",""
"C220","True",0,200,"12",0,"",""
"C221","True",0,200,"12",0,"",""
"C222","True",0,200,"12",0,"",""
"C223","True",0,200,"12",0,"",""
"C224","True",0,200,"12",0,"",""
"C227","True",0,200,"12",0,"",""
"C229","True",0,200,"12",0,"",""
"C23","True",0,200,"12",0,"",""
"C24","True",0,200,"12",0,"",""
"C240","True",0,200,"12",0,"",""
"C241","True",0,200,"12",0,"",""
"C248","True",0,200,"12",0,"",""
"C249","True",0,200,"12",0,"",""
"C25","True",0,200,"12",0,"",""
"C250","True",0,200,"12",0,"",""
"C251","True",0,200,"12",0,"",""
"C252","True",0,200,"12",0,"",""
"C253","True",0,200,"12",0,"",""
"C254","True",0,200,"12",0,"",""
"C257","True",0,200,"12",0,"",""
"C258","True",0,200,"12",0,"",""
"C259","True",0,200,"12",0,"",""
"C26","True",0,200,"12",0,"",""
"C260","True",0,200,"12",0,"",""
"C261","True",0,200,"12",0,"",""
"C268","True",0,200,"12",0,"",""
"C269","True",0,200,"12",0,"",""
"C30","True",0,200,"12",0,"",""
"C300","True",0,200,"12",0,"",""
"C301","True",0,200,"12",0,"",""
"C31","True",0,200,"12",0,"",""
"C310","True",0,200,"12",0,"",""
"C311","True",0,200,"12",0,"",""
"C312","True",0,200,"12",0,"",""
"C313","True",0,200,"12",0,"",""
"C318","True",0,200,"12",0,"",""
"C319","True",0,200,"12",0,"",""
"C32","True",0,200,"12",0,"",""
"C320","True",0,200,"12",0,"",""
"C321","True",0,200,"12",0,"",""
"C322","True",0,200,"12",0,"",""
"C323","True",0,200,"12",0,"",""
"C328","True",0,200,"12",0,"",""
"C329","True",0,200,"12",0,"",""
"C33","True",0,200,"12",0,"",""
"C34","True",0,200,"12",0,"",""
"C340","True",0,200,"12",0,"",""
"C341","True",0,200,"12",0,"",""
"C342","True",0,200,"12",0,"",""
"C343","True",0,200,"12",0,"",""
"C348","True",0,200,"12",0,"",""
"C349","True",0,200,"12",0,"",""
"C37","True",0,200,"12",0,"",""
"C38","True",0,200,"12",0,"",""
"C380","True",0,200,"12",0,"",""
"C381","True",0,200,"12",0,"",""
"C382","True",0,200,"12",0,"",""
"C383","True",0,200,"12",0,"",""
"C384","True",0,200,"12",0,"",""
"C388","True",0,200,"12",0,"",""
"C39","True",0,200,"12",0,"",""
"C390","True",0,200,"12",0,"",""
"C398","True",0,200,"12",0,"",""
"C399","True",0,200,"12",0,"",""
"C40","True",0,200,"12",0,"",""
"C400","True",0,200,"12",0,"",""
"C401","True",0,200,"12",0,"",""
"C402","True",0,200,"12",0,"",""
"C403","True",0,200,"12",0,"",""
"C408","True",0,200,"12",0,"",""
"C409","True",0,200,"12",0,"",""
"C41","True",0,200,"12",0,"",""
"C410","True",0,200,"12",0,"",""
"C411","True",0,200,"12",0,"",""
"C412","True",0,200,"12",0,"",""
"C413","True",0,200,"12",0,"",""
"C414","True",0,200,"12",0,"",""
"C418","True",0,200,"12",0,"",""
"C419","True",0,200,"12",0,"",""
"C43","True",0,200,"12",0,"",""
"C430","True",0,200,"12",0,"",""
"C431","True",0,200,"12",0,"",""
"C432","True",0,200,"12",0,"",""
"C433","True",0,200,"12",0,"",""
"C434","True",0,200,"12",0,"",""
"C435","True",0,200,"12",0,"",""
"C436","True",0,200,"12",0,"",""
"C437","True",0,200,"12",0,"",""
"C438","True",0,200,"12",0,"",""
"C439","True",0,200,"12",0,"",""
"C44","True",0,200,"12",0,"",""
"C440","True",0,200,"12",0,"",""
"C441","True",0,200,"12",0,"",""
"C442","True",0,200,"12",0,"",""
"C443","True",0,200,"12",0,"",""
"C444","True",0,200,"12",0,"",""
"C445","True",0,200,"12",0,"",""
"C446","True",0,200,"12",0,"",""
"C447","True",0,200,"12",0,"",""
"C448","True",0,200,"12",0,"",""
"C449","True",0,200,"12",0,"",""
"C45","True",0,200,"12",0,"",""
"C450","True",0,200,"12",0,"",""
"C451","True",0,200,"12",0,"",""
"C452","True",0,200,"12",0,"",""
"C457","True",0,200,"12",0,"",""
"C459","True",0,200,"12",0,"",""
"C46","True",0,200,"12",0,"",""
"C460","True",0,200,"12",0,"",""
"C461","True",0,200,"12",0,"",""
"C462","True",0,200,"12",0,"",""
"C463","True",0,200,"12",0,"",""
"C467","True",0,200,"12",0,"",""
"C468","True",0,200,"12",0,"",""
"C469","True",0,200,"12",0,"",""
"C47","True",0,200,"12",0,"",""
"C470","True",0,200,"12",0,"",""
"C471","True",0,200,"12",0,"",""
"C472","True",0,200,"12",0,"",""
"C473","True",0,200,"12",0,"",""
"C474","True",0,200,"12",0,"",""
"C475","True",0,200,"12",0,"",""
"C476","True",0,200,"12",0,"",""
"C478","True",0,200,"12",0,"",""
"C479","True",0,200,"12",0,"",""
"C48","True",0,200,"12",0,"",""
"C480","True",0,200,"12",0,"",""
"C481","True",0,200,"12",0,"",""
"C482","True",0,200,"12",0,"",""
"C488","True",0,200,"12",0,"",""
"C49","True",0,200,"12",0,"",""
"C490","True",0,200,"12",0,"",""
"C491","True",0,200,"12",0,"",""
"C492","True",0,200,"12",0,"",""
"C493","True",0,200,"12",0,"",""
"C494","True",0,200,"12",0,"",""
"C495","True",0,200,"12",0,"",""
"C496","True",0,200,"12",0,"",""
"C498","True",0,200,"12",0,"",""
"C499","True",0,200,"12",0,"",""
"C50","True",0,200,"12",0,"",""
"C500","True",0,200,"12",0,"",""
"C501","True",0,200,"12",0,"",""
"C502","True",0,200,"12",0,"",""
"C503","True",0,200,"12",0,"",""
"C504","True",0,200,"12",0,"",""
"C505","True",0,200,"12",0,"",""
"C506","True",0,200,"12",0,"",""
"C508","True",0,200,"12",0,"",""
"C509","True",0,200,"12",0,"",""
"C51","True",0,200,"2",0,"",""
"C510","True",0,200,"2",0,"",""
"C511","True",0,200,"2",0,"",""
"C512","True",0,200,"2",0,"",""
"C518","True",0,200,"2",0,"",""
"C519","True",0,200,"2",0,"",""
"C52","True",0,200,"2",0,"",""
"C53","True",0,200,"2",0,"",""
"C530","True",0,200,"2",0,"",""
"C531","True",0,200,"2",0,"",""
"C538","True",0,200,"2",0,"",""
"C539","True",0,200,"2",0,"",""
"C54","True",0,200,"2",0,"",""
"C540","True",0,200,"2",0,"",""
"C541","True",0,200,"2",0,"",""
"C542","True",0,200,"2",0,"",""
"C543","True",0,200,"2",0,"",""
"C548","True",0,200,"2",0,"",""
"C549","True",0,200,"2",0,"",""
"C55","True",0,200,"2",0,"",""
"C56","True",0,200,"2",0,"",""
"C57","True",0,200,"2",0,"",""
"C570","True",0,200,"2",0,"",""
"C571","True",0,200,"2",0,"",""
"C572","True",0,200,"2",0,"",""
"C573","True",0,200,"2",0,"",""
"C574","True",0,200,"2",0,"",""
"C577","True",0,200,"2",0,"",""
"C578","True",0,200,"2",0,"",""
"C579","True",0,200,"2",0,"",""
"C58","True",9,60,"2",0,"",""
"C60","True",0,200,"1",0,"",""
"C600","True",0,200,"1",0,"",""
"C601","True",0,200,"1",0,"",""
"C602","True",0,200,"1",0,"",""
"C608","True",0,200,"1",0,"",""
"C609","True",0,200,"1",0,"",""
"C61","True",1,200,"1",0,"",""
"C62","True",0,200,"1",0,"",""
"C620","True",0,200,"1",0,"",""
"C621","True",0,200,"1",0,"",""
"C629","True",0,200,"1",0,"",""
"C63","True",0,200,"1",0,"",""
"C630","True",0,200,"1",0,"",""
"C631","True",0,200,"1",0,"",""
"C632","True",0,200,"1",0,"",""
"C637","True",0,200,"1",0,"",""
"C638","True",0,200,"1",0,"",""
"C639","True",0,200,"1",0,"",""
"C64","True",0,200,"12",0,"",""
"C65","True",0,200,"12",0,"",""
"C66","True",0,200,"12",0,"",""
"C67","True",0,200,"12",0,"",""
"C670","True",0,200,"12",0,"",""
"C671","True",0,200,"12",0,"",""
"C672","True",0,200,"12",0,"",""
"C673","True",0,200,"12",0,"",""
"C674","True",0,200,"12",0,"",""
"C675","True",0,200,"12",0,"",""
"C676","True",0,200,"12",0,"",""
"C677","True",0,200,"12",0,"",""
"C678","True",0,200,"12",0,"",""
"C679","True",0,200,"12",0,"",""
"C68","True",0,200,"12",0,"",""
"C680","True",0,200,"12",0,"",""
"C681","True",0,200,"12",0,"",""
"C688","True",0,200,"12",0,"",""
"C689","True",0,200,"12",0,"",""
"C69","True",0,200,"12",0,"",""
"C690","True",0,200,"12",0,"",""
"C691","True",0,200,"12",0,"",""
"C692","True",0,200,"12",0,"",""
"C693","True",0,200,"12",0,"",""
"C694","True",0,200,"12",0,"",""
"C695","True",0,200,"12",0,"",""
"C696","True",0,200,"12",0,"",""
"C698","True",0,200,"12",0,"",""
"C699","True",0,200,"12",0,"",""
"C70","True",0,200,"12",0,"",""
"C700","True",0,200,"12",0,"",""
"C701","True",0,200,"12",0,"",""
"C709","True",0,200,"12",0,"",""
"C71","True",0,200,"12",0,"",""
"C710","True",0,200,"12",0,"",""
"C711","True",0,200,"12",0,"",""
"C712","True",0,200,"12",0,"",""
"C713","True",0,200,"12",0,"",""
"C714","True",0,200,"12",0,"",""
"C715","True",0,200,"12",0,"",""
"C716","True",0,200,"12",0,"",""
"C717","True",0,200,"12",0,"",""
"C718","True",0,200,"12",0,"",""
"C719","True",0,200,"12",0,"",""
"C72","True",0,200,"12",0,"",""
"C720","True",0,200,"12",0,"",""
"C721","True",0,200,"12",0,"",""
"C722","True",0,200,"12",0,"",""
"C723","True",0,200,"12",0,"",""
"C724","True",0,200,"12",0,"",""
"C725","True",0,200,"12",0,"",""
"C728","True",0,200,"12",0,"",""
"C729","True",0,200,"12",0,"",""
"C73","True",0,200,"12",0,"",""
"C74","True",0,200,"12",0,"",""
"C740","True",0,200,"12",0,"",""
"C741","True",0,200,"12",0,"",""
"C749","True",0,200,"12",0,"",""
"C75","True",0,200,"12",0,"",""
"C750","True",0,200,"12",0,"",""
"C751","True",0,200,"12",0,"",""
"C752","True",0,200,"12",0,"",""
"C753","True",0,200,"12",0,"",""
"C754","True",0,200,"12",0,"",""
"C755","True",0,200,"12",0,"",""
"C758","True",0,200,"12",0,"",""
"C759","True",0,200,"12",0,"",""
"C76","True",0,200,"12",0,"",""
"C760","True",0,200,"12",0,"",""
"C761","True",0,200,"12",0,"",""
"C762","True",0,200,"12",0,"",""
"C763","True",0,200,"12",0,"",""
"C764","True",0,200,"12",0,"",""
"C765","True",0,200,"12",0,"",""
"C767","True",0,200,"12",0,"",""
"C768","True",0,200,"12",0,"",""
"C77","True",0,200,"12",0,"",""
"C770","True",0,200,"12",0,"",""
"C771","True",0,200,"12",0,"",""
"C772","True",0,200,"12",0,"",""
"C773","True",0,200,"12",0,"",""
"C774","True",0,200,"12",0,"",""
"C775","True",0,200,"12",0,"",""
"C778","True",0,200,"12",0,"",""
"C779","True",0,200,"12",0,"",""
"C78","True",0,200,"12",0,"",""
"C780","True",0,200,"12",0,"",""
"C781","True",0,200,"12",0,"",""
"C782","True",0,200,"12",0,"",""
"C783","True",0,200,"12",0,"",""
"C784","True",0,200,"12",0,"",""
"C785","True",0,200,"12",0,"",""
"C786","True",0,200,"12",0,"",""
"C787","True",0,200,"12",0,"",""
"C788","True",0,200,"12",0,"",""
"C79","True",0,200,"12",0,"",""
"C790","True",0,200,"12",0,"",""
"C791","True",0,200,"12",0,"",""
"C792","True",0,200,"12",0,"",""
